"mun_name","uf","concentracao_maxima"
"Sao Miguel do Guama","PA","0.78320792528453132680"
"Nova Hartz","RS","0.78305455993628036639"
"Sentinela do Sul","RS","0.78251036562382208820"
"Santa Vitoria do Palmar","RS","0.78236452248006971565"
"Guaramiranga","CE","0.78227803325079589671"
"Miraguai","RS","0.78224531285294782019"
"Sao Miguel da Boa Vista","SC","0.78214486243683323975"
"Cabeceiras do Piaui","PI","0.78211907559733646690"
"Maracana","PA","0.78198760155558122521"
"Divinolandia","SP","0.78195017028141243951"
"Pinhao","SE","0.78192707415888673595"
"agua Branca","AL","0.78182870370370370370"
"Santa Maria","RS","0.78166228126667525346"
"Bom Repouso","MG","0.78164281761404063562"
"Tapera","RS","0.78143882175226586103"
"Paulino Neves","MA","0.78136726078799249531"
"Mirim Doce","SC","0.78136200716845878136"
"Capanema","PR","0.78111420340803671696"
"Cocal de Telha","PI","0.78110364487884341275"
"Sao Joao de Pirabas","PA","0.78109140122770554401"
"Braco do Norte","SC","0.78106771681520741421"
"Sao Domingos do Capim","PA","0.78097323441942547142"
"Bonito","PA","0.78085881793693550943"
"Machadinho","RS","0.78081952920662598082"
"Passo Fundo","RS","0.78077249472637780957"
"Minas do Leao","RS","0.78067954696868754164"
"Sao Ludgero","SC","0.78059071729957805907"
"Sao Mateus do Sul","PR","0.78057876599159703536"
"Manari","PE","0.78054117746075832176"
"Presidente Vargas","MA","0.78045312351881694947"
"Senador Sa","CE","0.78036353621591847976"
"Pouso Redondo","SC","0.78035390994568708754"
"Saltinho","SP","0.78029653228770983948"
"Corrego do Bom Jesus","MG","0.78019662921348314607"
"Anama","AM","0.78016462557719333467"
"Cutias","AP","0.78009414929388029590"
"Missal","PR","0.77982646420824295011"
"Caibi","SC","0.77982233502538071066"
"Carai","MG","0.77956824227542459587"
"Pato Bragado","PR","0.77917320774463631606"
"Breves","PA","0.77862538329219953631"
"Cerro Largo","RS","0.77862094126231302444"
"Concordia","SC","0.77834799010361805845"
"Porto Alegre do Piaui","PI","0.77749576988155668359"
"Curimata","PI","0.77701863354037267081"
"Amapa do Maranhao","MA","0.77698744769874476987"
"Constantina","RS","0.77660086663456909003"
"Lagoa Vermelha","RS","0.77609458042590115333"
"Ibirapuita","RS","0.77571850658071447757"
"Romelandia","SC","0.77545096413020941323"
"Joacaba","SC","0.77535991507994427121"
"Frei Lagonegro","MG","0.77528752580359775877"
"Gurupa","PA","0.77527842446360032719"
"Sao Pedro dos Crentes","MA","0.77520318173958153208"
"Itacoatiara","AM","0.77519836290275874052"
"Sao Jose da Tapera","AL","0.77496405698601490001"
"Treze Tilias","SC","0.77489473085239558439"
"Schroeder","SC","0.77483674791884751508"
"Juruaia","MG","0.77453987730061349693"
"Presidente Sarney","MA","0.77431328878990348924"
"Belterra","PA","0.77418641913917896016"
"Pedro Osorio","RS","0.77418492784607161945"
"Ribeirao Claro","PR","0.77402135231316725979"
"Canelinha","SC","0.77396458934560486702"
"Guaiba","RS","0.77392277560156687185"
"aguas Frias","SC","0.77386403663261711870"
"Prudentopolis","PR","0.77381410321300589152"
"Irati","SC","0.77380376993716771387"
"Paraisopolis","MG","0.77339202739056003913"
"Campo Maior","PI","0.77337147598978009739"
"Manaquiri","AM","0.77325071608113637692"
"Santo angelo","RS","0.77310607537995501645"
"Guabiruba","SC","0.77244020698366132910"
"Tapejara","RS","0.77236633139227104288"
"Santo Augusto","RS","0.77233491583944756150"
"Santa Quiteria do Maranhao","MA","0.77230037149893559294"
"Sao Joao do Arraial","PI","0.77217200097727827999"
"Curuca","PA","0.77206630798313217973"
"Nova Esperanca do Piria","PA","0.77204805156753589218"
"Sao Francisco do Para","PA","0.77178729689807976366"
"Sao Benedito do Rio Preto","MA","0.77172729252886081464"
"Cordilheira Alta","SC","0.77159590043923865300"
"Ibiquera","BA","0.77154362416107382550"
"Sao Sepe","RS","0.77143126443281964277"
"Santa Salete","SP","0.77142857142857142857"
"Fartura","SP","0.77128778318610660417"
"Carnaubeira da Penha","PE","0.77114143312362121088"
"Sede Nova","RS","0.77107988165680473373"
"Condor","RS","0.77083983765220106150"
"Alenquer","PA","0.77061562189198149243"
"Entre Rios do Oeste","PR","0.77049180327868852459"
"Sul Brasil","SC","0.77048022598870056497"
"Butia","RS","0.77022636763781177950"
"Meruoca","CE","0.77013920960612258362"
"Manoel Viana","RS","0.76973974415527128363"
"Brazopolis","MG","0.76954934718517478590"
"Sao Goncalo do Gurgueia","PI","0.76925687139463861554"
"Vista Alegre","RS","0.76917293233082706767"
"Sao Caetano de Odivelas","PA","0.76917076683067322693"
"Brejo de Areia","MA","0.76903883705793013669"
"Chorrocho","BA","0.76888174685698081104"
"Itanhandu","MG","0.76883696508269887109"
"Macurure","BA","0.76860529217199558986"
"Dom Pedrito","RS","0.76858386739136313242"
"Monte Alegre","PA","0.76854629074185162967"
"Uruoca","CE","0.76836898006692856104"
"Bujaru","PA","0.76824016732969691999"
"Boqueirao do Leao","RS","0.76820874019529374100"
"Urucuia","MG","0.76817895760627038160"
"Capao do Leao","RS","0.76773511533960055876"
"Conchas","SP","0.76759453781512605042"
"Icatu","MA","0.76752440106477373558"
"Jaragua do Sul","SC","0.76744224241760648199"
"Josenopolis","MG","0.76721763085399449036"
"Antonio Olinto","PR","0.76717013394129381590"
"Balneario Barra do Sul","SC","0.76716738197424892704"
"Pedra Azul","MG","0.76714461286358049980"
"Inconfidentes","MG","0.76647034652787289412"
"Ciriaco","RS","0.76644974692697035430"
"Paula Freitas","PR","0.76632545005294740558"
"Alto Paraguai","MT","0.76613809464352603321"
"Irineopolis","SC","0.76587263004375303841"
"Colares","PA","0.76585327945290643457"
"Tefe","AM","0.76584452076178582579"
"Baia da Traicao","PB","0.76571986123156981787"
"Conceicao dos Ouros","MG","0.76571691176470588235"
"Madeiro","PI","0.76568725099601593625"
"Praia Norte","TO","0.76559044670499778859"
"Nova Timboteua","PA","0.76557863501483679525"
"Espirito Santo do Pinhal","SP","0.76544605183845690175"
"Porto Belo","SC","0.76538572666859289223"
"Iraucuba","CE","0.76529374869328873092"
"Barra do Guarita","RS","0.76526415691236950332"
"Massape","CE","0.76510067114093959732"
"Sao Jose das Missoes","RS","0.76502963590177815411"
"Acorizal","MT","0.76485839648982848026"
"Bonito de Minas","MG","0.76479811838494707958"
"Dilermando de Aguiar","RS","0.76478973627940128297"
"Caxias do Sul","RS","0.76472326920546018239"
"Erval Grande","RS","0.76450304259634888438"
"Cajazeiras do Piaui","PI","0.76447876447876447876"
"Sao Jose da Boa Vista","PR","0.76440397350993377483"
"Irituia","PA","0.76436763043127120013"
"Lizarda","TO","0.76425475158386128710"
"Jatoba do Piaui","PI","0.76390743213173119715"
"Cachoeira do Arari","PA","0.76389641799758141862"
"Florianopolis","SC","0.76375576821770216917"
"Presidente Juscelino","MA","0.76364917224374779852"
"Sao Borja","RS","0.76360681010791608017"
"Carlopolis","PR","0.76338361431529133392"
"Coronel Freitas","SC","0.76338082402772429727"
"Iranduba","AM","0.76337001128133021598"
"Paial","SC","0.76336274001037882719"
"Governador Nunes Freire","MA","0.76305776547907298513"
"Barroquinha","CE","0.76275142445252969040"
"Sigefredo Pacheco","PI","0.76268498942917547569"
"Celso Ramos","SC","0.76256684491978609626"
"Quatigua","PR","0.76206939128287442894"
"Porto","PI","0.76203119814138732161"
"Jabora","SC","0.76194895591647331787"
"Seara","SC","0.76192266380236305048"
"Serra Negra","SP","0.76189201846524386164"
"Maues","AM","0.76187830860728056990"
"Maximiliano de Almeida","RS","0.76187067525650202816"
"Jose de Freitas","PI","0.76141356704809793463"
"Terra Alta","PA","0.76125000000000000000"
"Planalto","RS","0.76119546415529502210"
"Normandia","RR","0.76118976118976118976"
"Moraujo","CE","0.76096438090622728374"
"Pontao","RS","0.76092233009708737864"
"Lagoa Alegre","PI","0.76078003875968992248"
"Santa Cruz do Escalvado","MG","0.76075326342820457950"
"Eugenio de Castro","RS","0.76072920622863653627"
"Aurora do Para","PA","0.76070497181795238496"
"Aratuba","CE","0.76042409123307198860"
"Capixaba","AC","0.76039260969976905312"
"Pirapemas","MA","0.76013322795528960145"
"Joinville","SC","0.76000012980333172702"
"Bela Vista do Toldo","SC","0.75970708446866485014"
"Pongai","SP","0.75964653902798232695"
"Wenceslau Braz","MG","0.75933786078098471986"
"Pelotas","RS","0.75919062898199180189"
"Rosario do Sul","RS","0.75913185913185913186"
"Araguana","MA","0.75905554064931580360"
"Alto Parnaiba","MA","0.75902421460077414709"
"Girua","RS","0.75888340723162430525"
"Sao Luiz Gonzaga","RS","0.75883402394106813996"
"Luis Domingues","MA","0.75869291998324256389"
"Esmeralda","RS","0.75868544600938967136"
"Mimoso de Goias","GO","0.75860749808722264728"
"Morro do Chapeu do Piaui","PI","0.75859922178988326848"
"Paramoti","CE","0.75847457627118644068"
"Quijingue","BA","0.75823045267489711934"
"Acara","PA","0.75814512986462904292"
"Bandeirante","SC","0.75795165394402035623"
"Itapuca","RS","0.75787299948373773877"
"Gramado Xavier","RS","0.75786924939467312349"
"Sao Vicente do Sul","RS","0.75756453007286649376"
"Timburi","SP","0.75730519480519480519"
"Santa Maria de Jetiba","ES","0.75725333845710442886"
"Capivari de Baixo","SC","0.75724713242961418144"
"Pinhalzinho","SP","0.75722543352601156069"
"Sao Jose do Cerrito","SC","0.75711988975654570510"
"Albertina","MG","0.75711382113821138211"
"Formigueiro","RS","0.75690004677997816934"
"Consolacao","MG","0.75687779910428662828"
"Novo Barreiro","RS","0.75678838951310861423"
"Tupancireta","RS","0.75601099725068732817"
"Porto Uniao","SC","0.75586897179253867152"
"Alcantaras","CE","0.75582724953821796112"
"Boa Vista do Gurupi","MA","0.75561130182202270927"
"Caibate","RS","0.75552721088435374150"
"Pinhalzinho","SC","0.75527944656835973057"
"Torrinha","SP","0.75522228173540439207"
"Palmital","SP","0.75507808512810043891"
"Marmelopolis","MG","0.75500000000000000000"
"Gaspar","SC","0.75454044370952184098"
"Coari","AM","0.75453155092330350062"
"Canela","RS","0.75452539533363298329"
"Itatira","CE","0.75440658049353701528"
"Milagres do Maranhao","MA","0.75413926060331140848"
"Granja","CE","0.75403044391121775645"
"Faxinal do Soturno","RS","0.75395404356908385557"
"Ribeirao do Sul","SP","0.75390207397904639726"
"Jucurucu","BA","0.75380631796996374935"
"Verdejante","PE","0.75373541280401352383"
"Taguai","SP","0.75365064330254953035"
"Muliterno","RS","0.75363160952934340500"
"Barras","PI","0.75345237598564812883"
"Rio Negrinho","SC","0.75331754158070349711"
"Pavussu","PI","0.75330760749724366042"
"Godofredo Viana","MA","0.75328882780286667976"
"Campestre","MG","0.75309238500193274063"
"Nossa Senhora dos Remedios","PI","0.75284457478005865103"
"Francisco Badaro","MG","0.75278305729025251154"
"Cacequi","RS","0.75271130232141256610"
"Sena Madureira","AC","0.75265462109667900249"
"Anchieta","SC","0.75248191149251219923"
"Governador Luiz Rocha","MA","0.75222993062438057483"
"Beruri","AM","0.75219615793030215272"
"Monte Belo","MG","0.75210792580101180438"
"Coelho Neto","MA","0.75195640693264198953"
"Cidreira","RS","0.75191845820397164782"
"Balneario Pinhal","RS","0.75185556670010030090"
"Herval","RS","0.75173639153610079147"
"agua Doce do Maranhao","MA","0.75152363696260912535"
"Avelino Lopes","PI","0.75142646788146512056"
"Melgaco","PA","0.75140776873139413938"
"Santiago do Sul","SC","0.75105996365838885524"
"Quatipuru","PA","0.75086775425199583478"
"Palmares do Sul","RS","0.75062285892245406415"
"Rio Negro","PR","0.75060656365725960925"
"PeixeBoi","PA","0.75039227519613759807"
"Malhada","BA","0.75022730224704507079"
"Novo Oriente do Piaui","PI","0.75004100377234705593"
"Cristal do Sul","RS","0.75000000000000000000"
"Pinhal","RS","0.74991551199729638391"
"Granito","PE","0.74982058274723697431"
"Joaquim Pires","PI","0.74981996255221085986"
"Riacho Frio","PI","0.74981992797118847539"
"Sant'Ana do Livramento","RS","0.74956468177349237749"
"Senador Jose Bento","MG","0.74951644100580270793"
"Riachao","MA","0.74951456310679611650"
"Ourem","PA","0.74925791094931391767"
"Jaguaretama","CE","0.74907149489322191272"
"Tasso Fragoso","MA","0.74904084856691491763"
"Pien","PR","0.74873672647381911388"
"Coluna","MG","0.74849932622810241333"
"Ponta de Pedras","PA","0.74843900096061479347"
"Turmalina","SP","0.74835230677052127022"
"Pinhal da Serra","RS","0.74822064056939501779"
"Sao Bento do Tocantins","TO","0.74814290767598160594"
"Dona Francisca","RS","0.74797012016888600195"
"Salesopolis","SP","0.74786212340481515590"
"Sao Goncalo do Amarante","CE","0.74774209039026282253"
"Jaboticaba","RS","0.74755226250330775337"
"Tavares","RS","0.74750575594781273983"
"IgarapeAcu","PA","0.74738106545241221331"
"Cameta","PA","0.74730966434150122220"
"Perola d'Oeste","PR","0.74730750683169908375"
"Brejo","MA","0.74712778429073856975"
"Jaicos","PI","0.74707593997831916472"
"Herveiras","RS","0.74697855750487329435"
"Sao Jose dos Ausentes","RS","0.74688398849472674976"
"Sao Joao da Boa Vista","SP","0.74668006526413606060"
"Inhangapi","PA","0.74663438256658595642"
"Pao de Acucar","AL","0.74646350165806153717"
"Aldeias Altas","MA","0.74594176758567379541"
"Novo Horizonte","SC","0.74574347332576617480"
"Mulungu do Morro","BA","0.74566605839416058394"
"Quilombo","SC","0.74559970967156595899"
"Monte Alegre do Sul","SP","0.74556624550828793323"
"Rolador","RS","0.74552597119161938018"
"Balneario Picarras","SC","0.74545655619862129981"
"Lavras do Sul","RS","0.74528433701271482465"
"Acarape","CE","0.74520567477008626221"
"Vitoria do Jari","AP","0.74510672216809848552"
"Sao Sebastiao do Maranhao","MG","0.74491517015576942157"
"Cristinapolis","SE","0.74479532163742690058"
"Encruzilhada do Sul","RS","0.74478357613669759436"
"Siqueira Campos","PR","0.74468458199991232300"
"Macieira","SC","0.74465691788526434196"
"Sao Luiz do Paraitinga","SP","0.74460675244268162910"
"Floresta do Piaui","PI","0.74453493356193741963"
"Santo Antonio do Jardim","SP","0.74436826640548481881"
"Curitiba","PR","0.74434154696518837831"
"Riqueza","SC","0.74433724832214765101"
"Eldorado do Sul","RS","0.74433125205389418337"
"Sao Francisco de Paula","RS","0.74407344813410679213"
"Forquilhinha","SC","0.74404250580636950781"
"Xapuri","AC","0.74384695499643698953"
"Almeirim","PA","0.74381563593932322054"
"Ampere","PR","0.74352701325178389399"
"Alvorada de Minas","MG","0.74344794421735994229"
"Ibiraiaras","RS","0.74306375442739079103"
"Salto do Lontra","PR","0.74302042961308546279"
"Nordestina","BA","0.74286022782486638234"
"Mostardas","RS","0.74284532671629445823"
"Brasileira","PI","0.74265054528212422949"
"Pacoti","CE","0.74262470945825138566"
"Pirangucu","MG","0.74259228604535672902"
"Rio Grande","RS","0.74251172485669619594"
"Coronel Martins","SC","0.74237288135593220339"
"Lagoao","RS","0.74237034263246583037"
"Pracuuba","AP","0.74230870365500920326"
"Umirim","CE","0.74230108757870635375"
"Nova Olinda do Maranhao","MA","0.74221042336174374738"
"Alvorada do Gurgueia","PI","0.74220217963171739947"
"Itapema","SC","0.74213853041875164604"
"Estiva","MG","0.74213180316466701443"
"Floreal","SP","0.74204171240395170143"
"Barracao","RS","0.74187538811840198717"
"Sao Pedro da Uniao","MG","0.74186284544524053224"
"Tufilandia","MA","0.74160159796622480479"
"aguas de Lindoia","SP","0.74110429447852760736"
"Chaves","PA","0.74100303512068217951"
"Barao de Antonina","SP","0.74086661002548853016"
"Ipixuna do Para","PA","0.74080912657852220647"
"Santo Antonio do Itambe","MG","0.74074074074074074074"
"Sao Sebastiao da Boa Vista","PA","0.74063097141520102952"
"Pantano Grande","RS","0.74059929494712103408"
"Itarare","SP","0.74051487465682523966"
"Bernardino de Campos","SP","0.74050142155595761179"
"Santo Antonio do Taua","PA","0.74024980881978078002"
"Julio de Castilhos","RS","0.74020629869417315922"
"Jupia","SC","0.74011741682974559687"
"Catunda","CE","0.74004212945231711988"
"Pinheiro Preto","SC","0.73999424128995105096"
"Sao Gabriel","RS","0.73997640501307982971"
"Sao Joao do Polesine","RS","0.73990184975462438656"
"Balsamo","SP","0.73978741142142559400"
"Lajeado Novo","MA","0.73969108686410656086"
"Morro Cabeca no Tempo","PI","0.73954763536668951337"
"Pinheirinho do Vale","RS","0.73942731277533039648"
"Bom Retiro","SC","0.73901164172012354478"
"Fruta de Leite","MG","0.73897137938454917151"
"Tapes","RS","0.73895882953385505274"
"Marechal Candido Rondon","PR","0.73893187191059531485"
"Marapoama","SP","0.73876063183475091130"
"Cristalia","MG","0.73852763132200742043"
"Ilhota","SC","0.73847236888419570574"
"Itaporanga","SP","0.73844515441959531416"
"Anapurus","MA","0.73820053650402378018"
"Sao Jose","SC","0.73815663394981113508"
"Santa Barbara do Para","PA","0.73794280836534357661"
"Iraquara","BA","0.73738431257590351355"
"Jaborandi","BA","0.73735849056603773585"
"Santa Izabel do Para","PA","0.73723277503115627439"
"Sulina","PR","0.73720930232558139535"
"Tururu","CE","0.73715286789514663898"
"Sao Pedro das Missoes","RS","0.73705179282868525896"
"Pajeu do Piaui","PI","0.73700000000000000000"
"Novo Acordo","TO","0.73696145124716553288"
"EntreIjuis","RS","0.73695129941035160515"
"Tijucas","SC","0.73693595906342068538"
"Itaubal","AP","0.73691730666190391141"
"Epitaciolandia","AC","0.73668497094418083915"
"Socorro do Piaui","PI","0.73653706834098043951"
"Murici dos Portelas","PI","0.73644993365315913035"
"Muzambinho","MG","0.73632999862957379745"
"Porto Alegre","RS","0.73620788613829815170"
"Rosario","MA","0.73595841455490578298"
"Juramento","MG","0.73593418259023354565"
"Marcos Parente","PI","0.73581710414902624894"
"Rio Preto da Eva","AM","0.73580365736284889317"
"Palmeira das Missoes","RS","0.73569966281310211946"
"Porto Barreiro","PR","0.73569131832797427653"
"Altos","PI","0.73556993235411881230"
"Barcarena","PA","0.73544413738649822345"
"Rodrigues Alves","AC","0.73543981791404471817"
"Parnagua","PI","0.73522716024943086212"
"Angatuba","SP","0.73515943718258263259"
"Sapucaia","PA","0.73507781768428253805"
"Ipiranga","PR","0.73504454815443360204"
"Cristino Castro","PI","0.73493287632105112825"
"Careiro","AM","0.73483372304494673941"
