muncod_ibge,pop_total,pop_branca,pop_preta,pop_amarela,pop_parda,pop_indigena
3544202,10309,4418,818,85,4985,3
3544251,17440,7691,1186,98,8429,36
3544301,10832,6214,572,34,4006,6
3544400,2700,1315,146,23,1205,11
3544509,3833,2220,170,35,1408,
3544608,5112,3163,181,15,1751,2
3544707,2474,1102,149,19,1200,4
3544806,6437,4280,243,6,1906,2
3544905,11411,8144,483,34,2747,3
3545001,15202,11369,395,107,3327,4
3545100,4808,2048,270,8,2482,
3545159,8161,6368,277,5,1506,4
3545209,134319,84794,9218,623,39605,75
3545308,43748,28028,2274,248,13164,34
3545407,9050,5898,448,39,2659,6
3545506,3645,1420,319,8,1896,2
3545605,14018,9397,616,38,3958,9
3545704,6393,3920,337,71,2053,12
3545803,183347,119959,10253,525,52531,77
3546009,13975,9104,737,31,4098,5
3546108,2598,1533,129,6,930,
3546207,4277,3379,111,7,776,4
3546256,2116,1348,139,4,625,
3546306,28864,15810,2152,41,10842,19
3546405,46442,33923,1952,232,10311,24
3546504,6118,2875,437,7,2794,5
3546603,34794,23022,1357,524,9861,30
3546702,23611,13564,1520,21,8488,16
3546801,53174,32652,3117,496,16873,36
3546900,7149,3907,615,12,2614,1
3547007,5243,2958,328,9,1944,4
3547106,2956,1548,175,24,1208,1
3547205,1670,1195,46,13,416,
3547304,154105,84689,11178,1484,56579,166
3547403,2733,1999,92,44,598,
3547502,24833,17620,1465,45,5688,15
3547601,23411,13814,1654,35,7894,14
3547650,1645,1269,34,6,336,
3547700,17963,10955,865,259,5876,8
3547809,748919,487984,48132,9779,202332,630
3547908,6775,4385,313,2,2073,
3548005,23244,14196,1225,59,7761,2
3548054,8379,3674,586,55,4055,9
3548104,6126,4560,252,5,1307,2
3548203,7133,5686,157,85,1197,8
3548302,3000,1482,157,24,1330,7
3548401,3899,1641,317,79,1857,5
3548500,418608,282641,28016,4290,103273,364
3548609,11674,9309,279,19,2065,2
3548708,810729,477984,58608,11702,261363,1043
3548807,165655,131449,6056,3326,24631,186
3548906,254857,170822,18125,1977,63589,322
3549003,2602,1781,103,5,710,3
3549102,92547,69103,5195,182,18040,27
3549201,2580,1445,101,2,1032,
3549250,1846,850,148,2,846,
3549300,2242,1473,123,6,640,
3549409,48558,26405,5004,160,16959,29
3549508,7626,3891,601,16,3117,1
3549607,3853,2389,198,1,1264,1
3549706,52205,35477,3046,89,13584,9
3549805,480393,324417,28265,4079,123316,309
3549904,697054,462603,43136,9008,181647,629
3549953,16067,8762,982,211,6100,11
3550001,10337,7697,297,22,2312,6
3550100,37289,24374,2252,96,10558,9
3550209,32039,21320,720,898,9067,34
3550308,11451999,6214422,1160073,238603,3820326,17727
3550407,38256,27103,1408,265,9452,25
3550506,7217,5037,262,13,1905,
3550605,79484,47907,5132,653,25693,95
3550704,81595,38747,7492,448,34443,457
3550803,10441,7148,631,2,2655,5
3550902,13442,8480,1118,26,3815,3
3551009,329911,152308,35674,1149,140333,427
3551108,10369,7208,321,43,2786,9
3551207,3704,2709,117,5,869,4
3551306,3130,2080,175,2,872,1
3551405,12746,6222,1177,15,5329,3
3551504,43909,20377,4088,60,19371,13
3551603,29894,22776,1012,94,5993,19
3551702,126887,65404,10870,345,50186,78
3551801,12730,5788,708,129,5984,118
3551900,14576,7260,924,7,6383,2
3552007,6186,3905,351,2,1927,1
3552106,40122,31952,1023,170,6959,18
3552205,723682,481744,43713,7887,189652,635
3552304,7355,3765,329,30,3231,
3552403,279545,146872,22720,1367,108383,188
3552502,307429,143734,29917,6824,126648,293
3552551,3408,1587,161,15,1645,
3552601,11323,7612,452,18,3236,5
3552700,14769,9267,587,41,4868,6
3552809,273542,127274,33985,2434,109494,336
3552908,6260,3364,305,14,2561,16
3553005,12669,9548,261,32,2810,18
3553104,5677,3483,290,14,1887,3
3553203,6548,4276,345,46,1876,5
3553302,21435,13395,1243,27,6751,18
3553401,25265,16819,1246,70,7120,9
3553500,7996,4456,457,160,2776,147
3553609,11816,7026,714,10,4060,6
3553658,2619,1581,155,17,866,
3553708,52260,32260,2969,409,16588,34
3553807,24350,16456,762,124,6985,23
3553856,6876,4556,150,35,2125,10
3553906,6536,2856,476,117,3085,2
3553955,14882,8356,788,19,5714,5
3554003,123942,87508,5122,582,30597,133
3554102,310739,217190,15384,1949,75966,242
3554201,4127,2905,108,7,1103,4
3554300,22173,9804,1390,162,10804,13
3554409,7904,4891,416,67,2526,4
3554508,37663,26061,2191,104,9293,12
3554607,2464,1866,73,1,522,2
3554656,2046,1489,89,8,460,
3554706,9335,7050,257,6,2021,
3554755,1682,850,117,2,709,4
3554805,51173,33113,2682,298,14868,57
3554904,6804,4169,390,50,2188,7
3554953,6778,4470,222,47,2037,2
3555000,63928,37891,2802,1543,21604,88
3555109,15854,10718,576,192,4363,5
3555208,1818,1244,111,5,456,2
3555307,1669,1249,66,3,351,
3555356,5365,2823,286,10,2242,4
3555406,92981,49447,7364,698,34925,546
3555505,5132,3181,145,10,1796,
3555604,10394,6898,480,11,3004,1
3555703,1603,890,141,4,568,
3555802,8833,5855,224,137,2615,2
3555901,1387,1002,58,,327,
3556008,13744,10060,389,20,3256,19
3556107,14098,8618,629,64,4779,8
3556206,126373,91590,5496,1153,28051,83
3556305,24241,10502,1938,141,11654,5
3556354,10512,7243,440,56,2773,
3556404,40133,27659,1953,69,10439,12
3556453,50415,28637,3538,1053,17152,34
3556503,115771,62915,9124,240,43426,59
3556602,10176,5535,520,62,4055,4
3556701,76540,52274,4248,725,19247,44
3556800,17414,10968,815,96,5522,12
3556909,8109,4235,609,20,3244,1
3556958,1794,1033,110,9,642,
3557006,127923,87490,6353,746,33247,80
3557105,96634,64359,4999,881,26340,50
3557154,2692,1616,99,37,940,
3557204,12211,7461,784,35,3928,3
3557303,11295,7994,433,28,2829,11
4100103,7241,4473,277,45,2339,107
4100202,6256,2686,475,7,3062,26
4100301,10233,6714,276,7,3225,11
4100400,119825,74721,5229,268,39536,70
4100459,3590,1612,141,14,1822,1
4100509,18742,11032,626,87,6980,17
4100608,13909,7383,789,117,5609,11
4100707,9727,4328,679,19,4693,8
4100806,10326,6021,637,87,3572,9
4100905,4762,1737,459,10,2554,2
4101002,19620,14588,355,5,4666,6
4101051,2918,1548,176,12,1182,
4101101,19878,13249,930,171,5507,21
4101150,3235,2065,131,5,1034,
4101200,18091,11152,685,60,6157,36
4101309,7018,5384,117,,1507,10
4101408,130134,79366,6712,1567,42402,86
4101507,119138,79415,4737,1613,33304,66
4101606,25777,15676,1108,46,8924,21
4101655,3527,1983,113,26,1403,2
4101705,14485,9043,525,20,4882,15
4101804,151666,94668,7698,439,48728,124
4101853,2329,1376,105,7,836,5
4101903,13797,6273,778,1581,5164,1
4102000,36808,21362,1597,411,13396,39
4102109,25475,16483,1015,251,7718,5
4102208,3980,2514,188,19,1257,2
4102307,13395,9388,368,25,3584,29
4102406,31273,18647,2413,538,9651,22
4102505,10795,5158,791,36,4797,13
4102604,9759,6259,290,11,3181,18
4102703,2814,1911,121,16,763,3
4102752,4031,2864,90,3,1072,2
4102802,14833,8688,1002,81,5060,2
4102901,15533,9500,327,11,5683,12
4103008,4558,2714,139,18,1687,
4103024,2455,1751,21,1,682,
4103040,6378,4090,203,4,2078,3
4103057,7924,4900,252,13,2746,13
4103107,13299,8190,352,27,4715,15
4103156,3980,2462,83,1,1433,1
4103206,6581,3108,499,8,2961,5
4103222,3202,2278,64,,860,
4103305,7735,4786,324,107,2512,6
4103354,4854,3153,124,11,1565,1
4103370,3708,1395,200,21,2092,
4103404,2627,699,48,6,1874,
4103453,18997,11082,1021,72,6809,12
4103479,4473,2158,201,42,2068,4
4103503,8710,5343,372,58,2932,5
4103602,23212,14807,1548,178,6672,6
4103701,107208,64147,6730,785,35430,112
4103800,9460,5603,385,27,3442,3
4103909,15723,9275,593,83,5767,5
4103958,3936,2254,58,1,1621,2
4104006,47825,29190,2398,152,16003,82
4104055,4027,2444,134,5,1444,
4104105,7508,4975,182,23,2327,1
4104204,136327,94866,4899,196,36235,130
4104253,30160,18501,1791,46,9801,21
4104303,99432,60087,4060,877,34272,126
4104402,15244,9991,293,7,4319,634
4104428,14973,7678,565,31,6678,20
4104451,10933,6046,279,9,4592,7
4104501,20481,15998,338,12,4123,10
4104600,14648,9667,529,28,4409,15
4104659,23283,15623,721,19,6913,7
4104709,16905,12905,433,347,3203,17
4104808,348051,218931,14410,1725,112730,240
4104907,73075,45971,3004,274,23765,59
4105003,10446,6006,288,15,4135,
4105102,10832,5113,825,41,4847,6
4105201,16134,9988,255,4,5883,4
4105300,11087,7338,447,33,3251,18
4105409,21085,13334,490,23,6284,954
4105508,79527,51065,3085,739,24587,49
4105607,11467,4808,689,37,5921,12
4105706,15070,8586,383,15,5959,124
4105805,232212,140862,12482,577,78030,254
4105904,22896,12742,1085,202,8854,12
4106001,8320,5074,336,37,2869,4
4106100,3461,2014,194,16,1225,12
4106209,19128,13778,378,22,4930,20
4106308,17470,12238,551,27,4647,7
4106407,45206,28817,2789,953,12617,30
4106456,5649,2674,194,3,2777,1
4106506,23331,15241,643,20,7228,199
4106555,3760,1659,278,10,1805,8
4106571,4133,2839,114,,1179,1
4106605,23831,11546,1449,224,10591,21
4106704,4494,2045,249,128,2071,1
4106803,15978,13426,321,7,2219,5
4106852,2892,1803,154,8,926,1
4106902,1773718,1320252,71948,23635,355834,1976
4107009,13647,8805,657,44,4109,32
4107108,5142,2408,345,150,2236,3
4107124,3171,1839,118,10,1199,5
4107157,4557,2158,219,19,1690,471
4107207,44869,31873,935,63,11980,18
4107256,9161,4973,416,106,3663,3
4107306,6327,4162,295,41,1829,
4107405,5999,4221,121,3,1647,7
4107504,12454,7005,698,121,4621,8
4107520,1849,1134,63,1,651,
4107538,4575,3525,110,5,932,3
4107546,4797,2886,75,3,1497,336
4107553,3039,1672,98,1,1267,1
4107603,16389,10470,568,80,5205,66
4107652,148873,87895,9064,375,51335,197
4107702,4492,2220,334,18,1919,1
4107736,6255,4099,123,2,2029,2
4107751,8062,4688,433,50,2890,1
4107801,4792,2988,228,66,1507,3
4107850,4364,2889,124,3,1344,4
4107900,10458,5828,573,170,3881,6
4108007,11446,5159,756,5,5523,3
4108106,2652,1780,161,6,705,
4108205,7635,5578,191,48,1817,
4108304,285415,162990,14705,1987,105256,473
4108320,8116,3856,403,20,3824,12
4108403,96666,68914,2058,119,25521,52
4108452,4926,2303,155,2,2459,7
4108502,11062,5981,483,3,4561,34
4108551,2977,1594,136,4,1236,7
4108601,28437,14328,1515,554,12005,35
4108650,6566,3368,270,22,2893,13
4108700,5641,3018,180,12,2428,3
4108809,32097,15983,1308,473,12944,1389
4108908,6587,3138,336,33,3080,
4108957,7856,4544,109,2,3200,1
4109005,4626,2954,220,68,1351,33
4109104,2191,1061,116,1,1012,1
4109203,4748,2430,242,15,2057,4
4109302,13735,8560,178,4,4993,
4109401,182093,119282,5310,388,56940,170
4109500,7430,3778,197,6,3384,65
4109609,42062,26749,1581,160,13500,72
4109658,4941,2444,177,4,2316,
4109708,28830,18521,1295,161,8808,45
4109757,6218,3552,85,,2581,
4109807,51603,32526,2366,1035,15632,44
4109906,8991,4266,457,30,4222,16
4110003,5338,2767,360,20,2185,6
4110052,2144,1132,97,11,901,3
4110078,14249,8688,481,9,5056,15
4110102,29924,21485,676,30,7728,5
4110201,9670,6090,408,1,3050,121
4110300,2536,993,166,19,1353,5
4110409,4448,2556,161,1,1730,
4110508,14142,10395,309,9,3424,5
4110607,15746,8377,635,102,6625,7
4110656,2343,1440,99,10,794,
4110706,59250,46738,1073,70,11348,19
4110805,10684,5012,489,29,5153,1
4110904,4481,1981,198,16,2286,
4110953,11485,7373,365,28,3507,212
4111001,5908,3662,331,103,1809,3
4111100,6111,3490,362,45,2214,
4111209,12344,8846,346,11,3133,8
4111258,31217,18462,719,53,11963,13
4111308,3572,1286,272,37,1977,
4111407,13229,9331,438,3,3454,3
4111506,32720,20388,1326,163,10812,31
4111555,6831,3204,326,23,3277,1
